Statistical profiling result from isolate-0x1cc60000-6-v8.log, (32843 ticks, 13 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  JS: *multiplyMatrices e.js:2268:21
      1    0.0%    0.0%  JS: *lerp e.js:2789:22
      1    0.0%    0.0%  JS: *lerp e.js:2733:22
      1    0.0%    0.0%  JS: *intersect e.js:2764:27
      1    0.0%    0.0%  JS: *handleG_TRI1 e.js:2469:17
      1    0.0%    0.0%  JS: *handleG_SETTILESIZE e.js:3403:24
      1    0.0%    0.0%  JS: *getBarycentricWeights e.js:2931:26
      1    0.0%    0.0%  JS: *computeLitShade e.js:2401:20
      1    0.0%    0.0%  JS: *checkInternalEvents e.js:202:24
      1    0.0%    0.0%  JS: *applyTexAddr e.js:2943:17
      1    0.0%    0.0%  JS: *adGetS16 e.js:1673:13
      1    0.0%    0.0%  JS: *aLoadBuff e.js:1772:14
      1    0.0%    0.0%  JS: *_blSel e.js:3314:11

 [C++]:
   ticks  total  nonlib   name
   1891    5.8%   28.3%  __write@@GLIBC_2.2.5
     27    0.1%    0.4%  pthread_cond_signal@@GLIBC_2.3.2
     13    0.0%    0.2%  _IO_fwrite@@GLIBC_2.2.5
     12    0.0%    0.2%  __libc_malloc@@GLIBC_2.2.5
      9    0.0%    0.1%  __getpid@@GLIBC_2.2.5
      8    0.0%    0.1%  __pthread_mutex_lock@GLIBC_2.2.5
      8    0.0%    0.1%  __open@@GLIBC_2.2.5
      7    0.0%    0.1%  __pthread_rwlock_unlock@GLIBC_2.2.5
      6    0.0%    0.1%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)@@GLIBCXX_3.4.9
      6    0.0%    0.1%  __pthread_mutex_unlock@GLIBC_2.2.5
      5    0.0%    0.1%  __read@@GLIBC_2.2.5
      5    0.0%    0.1%  __libc_free@@GLIBC_2.2.5
      4    0.0%    0.1%  __pthread_rwlock_wrlock@GLIBC_2.2.5
      3    0.0%    0.0%  syscall@@GLIBC_2.2.5
      3    0.0%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const@@GLIBCXX_3.4.18
      3    0.0%    0.0%  __pthread_mutex_trylock@GLIBC_2.2.5
      2    0.0%    0.0%  std::ostream::sentry::sentry(std::ostream&)@@GLIBCXX_3.4
      2    0.0%    0.0%  _IO_default_xsputn@@GLIBC_2.2.5
      1    0.0%    0.0%  std::ostream::flush()@@GLIBCXX_3.4
      1    0.0%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, unsigned long) const@@GLIBCXX_3.4
      1    0.0%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      1    0.0%    0.0%  std::locale::id::_M_id() const@@GLIBCXX_3.4
